packet_count,bytes_total,packet_size_mean,packet_size_std,iat_mean,iat_std,dup_payload_ratio,write_ratio,unique_write_regs,label
5,323,64.6,5.642694391866354,0.019543230533599854,0.028733589390122778,0.0,0.0,0,timing_attack
5,311,62.2,6.939740629158989,0.016871750354766846,0.015532685754783768,0.0,0.0,0,timing_attack
4,262,65.5,6.946221994724902,0.022525310516357422,0.012685734962853188,0.0,0.0,0,timing_attack
5,311,62.2,6.939740629158989,0.020532548427581787,0.011583390490934124,0.0,0.0,0,timing_attack
4,262,65.5,6.946221994724902,0.021923303604125977,0.01313756407072577,0.0,0.0,0,timing_attack
6,382,63.666666666666664,7.1336448530109,0.012126970291137695,0.01480983209699062,0.0,0.0,0,timing_attack
6,382,63.666666666666664,7.1336448530109,0.014651012420654298,0.013921124294151706,0.0,0.0,0,timing_attack
4,245,61.25,7.46240577829965,0.022188663482666016,0.013322995568991965,0.0,0.0,0,timing_attack
5,328,65.6,6.216108107168021,0.015245258808135986,0.015275030440984076,0.0,0.0,0,timing_attack
6,382,63.666666666666664,7.1336448530109,0.011839771270751953,0.015120723426117455,0.0,0.0,0,timing_attack
6,382,63.666666666666664,7.1336448530109,0.015856218338012696,0.013427990407020002,0.0,0.0,0,timing_attack
4,245,61.25,7.46240577829965,0.017733653386433918,0.018230392133379385,0.0,0.0,0,timing_attack
5,328,65.6,6.216108107168021,0.015153467655181885,0.015258072652217786,0.0,0.0,0,timing_attack
5,328,65.6,6.216108107168021,0.014822244644165039,0.015505775066925711,0.0,0.0,0,timing_attack
6,382,63.666666666666664,7.1336448530109,0.014953804016113282,0.02012241832389099,0.0,0.0,0,timing_attack
4,245,61.25,7.46240577829965,0.02204163869222005,0.013370817828699961,0.0,0.0,0,timing_attack
5,328,65.6,6.216108107168021,0.01429450511932373,0.01590316602116835,0.0,0.0,0,timing_attack
5,311,62.2,6.939740629158989,0.0208127498626709,0.012801441636633975,0.0,0.0,0,timing_attack
4,262,65.5,6.946221994724902,0.022205670674641926,0.013659611077463643,0.0,0.0,0,timing_attack
6,382,63.666666666666664,7.1336448530109,0.012088203430175781,0.014524656620996949,0.0,0.0,0,timing_attack
5,311,62.2,6.939740629158989,0.02105998992919922,0.011912629482098112,0.0,0.0,0,timing_attack
4,262,65.5,6.946221994724902,0.021910985310872395,0.01335574593028136,0.0,0.0,0,timing_attack
6,382,63.666666666666664,7.1336448530109,0.015400981903076172,0.014752726890827484,0.0,0.0,0,timing_attack
5,323,64.6,5.642694391866353,0.004577994346618652,0.004451119713474761,0.25,0.4,1,timing_attack
6,382,63.666666666666664,7.1336448530109,0.012078619003295899,0.014701119760913213,0.0,0.0,0,timing_attack
5,311,62.2,6.939740629158989,0.02116525173187256,0.021200555053231453,0.0,0.0,0,timing_attack
4,262,65.5,6.946221994724902,0.021994670232137043,0.013700458557339656,0.0,0.0,0,timing_attack
6,382,63.666666666666664,7.1336448530109,0.011942386627197266,0.014850734775874385,0.0,0.0,0,timing_attack
5,311,62.2,6.939740629158989,0.020928502082824707,0.012210354481274851,0.0,0.0,0,timing_attack
6,394,65.66666666666667,5.676462121975468,0.015209197998046875,0.013718427633564446,0.19999999999999996,0.3333333333333333,1,timing_attack
3,191,63.666666666666664,7.1336448530109,0.013312935829162598,0.003135085105895996,0.0,0.0,0,timing_attack
7,448,64.0,6.654751256486923,0.015203515688578287,0.012529037315859594,0.0,0.14285714285714285,1,timing_attack
4,257,64.25,6.2599920127744575,0.024695316950480144,0.017095991863641646,0.0,0.25,1,timing_attack
6,382,63.666666666666664,7.1336448530109,0.012227392196655274,0.014525666670934613,0.0,0.0,0,timing_attack
4,245,61.25,7.46240577829965,0.016806364059448242,0.017843074724910958,0.0,0.0,0,timing_attack
5,328,65.6,6.216108107168021,0.019210517406463623,0.012815160849426048,0.0,0.0,0,timing_attack
5,323,64.6,5.642694391866353,0.00897127389907837,0.005696351547200513,0.25,0.4,1,timing_attack
6,382,63.666666666666664,7.1336448530109,0.015423393249511719,0.013950122882158997,0.0,0.0,0,timing_attack
4,245,61.25,7.46240577829965,0.016959667205810547,0.017538722237099666,0.0,0.0,0,timing_attack
5,328,65.6,6.216108107168021,0.01899927854537964,0.012951502973649304,0.0,0.0,0,timing_attack
4,245,61.25,7.46240577829965,0.022428274154663086,0.013472432230996171,0.0,0.0,0,timing_attack
5,328,65.6,6.216108107168021,0.019282519817352295,0.013067801230272524,0.0,0.0,0,timing_attack
4,245,61.25,7.46240577829965,0.022123336791992188,0.013237374901143774,0.0,0.0,0,timing_attack
