packet_count,bytes_total,packet_size_mean,packet_size_std,iat_mean,iat_std,dup_payload_ratio,write_ratio,unique_write_regs,label
24,1551,64.625,3.3517719194479807,0.015725218731424084,0.011134603905305532,0.35,0.7083333333333334,4,command_injection
11,714,64.9090909090909,1.4431370787625042,0.01571660041809082,0.007373450166426836,0.09090909090909094,0.6363636363636364,4,command_injection
10,642,64.2,3.6,0.01829255951775445,0.010803213947013023,0.33333333333333337,0.7,4,command_injection
20,1299,64.95,1.4309088021254184,0.015349099510594419,0.007652684851321454,0.15000000000000002,0.65,4,command_injection
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,command_injection
2,129,64.5,1.5,0.008162975311279297,0.0,0.0,0.5,1,command_injection
19,1233,64.89473684210526,2.788977115682478,0.01705744531419542,0.009582897112792532,0.33333333333333337,0.7894736842105263,5,command_injection
3,198,66.0,0.0,0.02379441261291504,0.002374410629272461,0.33333333333333337,1.0,2,command_injection
8,522,65.25,1.299038105676658,0.05744770595005581,0.0742268719004666,0.1428571428571429,0.625,3,command_injection
15,963,64.2,3.0594117081556713,0.03377713475908552,0.05431029556749281,0.2142857142857143,0.6,4,command_injection
3,198,66.0,0.0,0.015995025634765625,0.006921052932739258,0.33333333333333337,1.0,1,command_injection
18,1167,64.83333333333333,2.852873794770615,0.01840511490316952,0.009770327385114698,0.2941176470588235,0.7777777777777778,5,command_injection
11,717,65.18181818181819,1.33608531424537,0.01601560115814209,0.007745231107181458,0.18181818181818177,0.7272727272727273,5,command_injection
10,642,64.2,3.6,0.01971888542175293,0.014616221096833176,0.33333333333333337,0.7,3,command_injection
20,1305,65.25,1.299038105676658,0.015582059559069182,0.007124867354931727,0.25,0.75,6,command_injection
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,command_injection
21,1362,64.85714285714286,2.6954231805876008,0.018243205547332764,0.011551623015236228,0.30000000000000004,0.7619047619047619,6,command_injection
11,720,65.45454545454545,1.1570838237598051,0.015811920166015625,0.007115875159190592,0.2727272727272727,0.8181818181818182,5,command_injection
10,642,64.2,3.6,0.020362112257215712,0.013951780320186333,0.2222222222222222,0.7,4,command_injection
20,1314,65.7,0.9000000000000001,0.015668379633050216,0.006972493612455134,0.4,0.9,3,command_injection
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,command_injection
21,1347,64.14285714285714,2.6954231805876008,0.0174576997756958,0.0108859029659436,0.050000000000000044,0.5238095238095238,4,command_injection
12,789,65.75,0.82915619758885,0.015463807366111061,0.007569118323505265,0.41666666666666663,0.9166666666666666,4,command_injection
9,576,64.0,3.7416573867739413,0.019922614097595215,0.01480885204909542,0.25,0.6666666666666666,4,command_injection
20,1311,65.55,1.0712142642814275,0.016095989628842,0.007030958850863253,0.35,0.85,5,command_injection
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,command_injection
21,1359,64.71428571428571,2.7105237087157534,0.017600750923156737,0.010918082591802878,0.25,0.7142857142857143,5,command_injection
11,723,65.72727272727273,0.8624393618641034,0.01587388515472412,0.006790523352339414,0.36363636363636365,0.9090909090909091,5,command_injection
10,642,64.2,3.6,0.020047240787082247,0.014436465939799149,0.33333333333333337,0.7,3,command_injection
20,1302,65.1,1.374772708486752,0.015435156069303813,0.007007705011473605,0.19999999999999996,0.7,6,command_injection
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,command_injection
2,132,66.0,0.0,0.010671854019165039,0.0,0.5,1.0,1,command_injection
19,1230,64.73684210526316,2.806798237047028,0.017857167455885146,0.01189385360470786,0.2777777777777778,0.7368421052631579,5,command_injection
12,780,65.0,1.4142135623730951,0.015098181637850676,0.007663672661724312,0.16666666666666663,0.6666666666666666,5,command_injection
9,573,63.666666666666664,3.681787005729087,0.017624348402023315,0.011069809465112612,0.125,0.5555555555555556,3,command_injection
21,1359,64.71428571428571,2.7105237087157534,0.017574608325958252,0.010103171531402486,0.25,0.7142857142857143,6,command_injection
2,132,66.0,0.0,0.011954069137573242,0.0,0.5,1.0,1,command_injection
19,1230,64.73684210526316,2.806798237047028,0.017077167828877766,0.009724640117460721,0.2777777777777778,0.7368421052631579,5,command_injection
12,780,65.0,1.4142135623730951,0.016406449404629795,0.008544901781554383,0.16666666666666663,0.6666666666666666,2,command_injection
9,570,63.333333333333336,3.5901098714230026,0.018735140562057495,0.011236328243432807,0.0,0.4444444444444444,3,command_injection
