packet_count,bytes_total,packet_size_mean,packet_size_std,iat_mean,iat_std,dup_payload_ratio,write_ratio,unique_write_regs,label
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,replay_attack
7,443,63.285714285714285,6.111214181773554,0.009846329689025879,0.014701741469468288,0.25,0.2857142857142857,1,replay_attack
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,replay_attack
2,125,62.5,8.5,0.05146908760070801,0.0,0.0,0.0,0,replay_attack
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,replay_attack
2,125,62.5,8.5,0.05562901496887207,0.0,0.0,0.0,0,replay_attack
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,replay_attack
1,71,71.0,0.0,0.0,0.0,0.0,0.0,0,replay_attack
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,replay_attack
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,replay_attack
1,71,71.0,0.0,0.0,0.0,0.0,0.0,0,replay_attack
4,240,60.0,6.0,0.02345434824625651,0.028203992187771736,0.0,0.0,0,replay_attack
5,328,65.6,6.216108107168021,0.017172276973724365,0.02128064231136557,0.0,0.0,0,replay_attack
5,311,62.2,6.939740629158989,0.019506752490997314,0.020603640072880514,0.0,0.0,0,replay_attack
4,262,65.5,6.946221994724902,0.020826975504557293,0.024438267359583276,0.0,0.0,0,replay_attack
8,519,64.875,6.641488914392616,0.009869711739676339,0.01809754175576065,0.33333333333333337,0.0,0,replay_attack
4,245,61.25,7.46240577829965,0.0025676886240641275,0.003538391867241879,0.0,0.0,0,replay_attack
6,382,63.666666666666664,7.1336448530109,0.013911008834838867,0.014066449682856407,0.0,0.0,0,replay_attack
6,382,63.666666666666664,7.1336448530109,0.01411423683166504,0.0206852794541545,0.0,0.0,0,replay_attack
3,191,63.666666666666664,7.1336448530109,0.00371551513671875,0.0036826133728027344,0.0,0.0,0,replay_attack
8,519,64.875,6.641488914392616,0.012017863137381417,0.017109157561183638,0.0,0.0,0,replay_attack
