packet_count,bytes_total,packet_size_mean,packet_size_std,iat_mean,iat_std,dup_payload_ratio,write_ratio,unique_write_regs,label
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.040452003479003906,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.04516792297363281,0.0,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.07515645027160645,0.02608656883239746,0.0,0.0,0,normal
5,323,64.6,5.642694391866353,0.04143500328063965,0.04441700209516161,0.25,0.4,1,normal
3,191,63.666666666666664,7.1336448530109,0.07507550716400146,0.020882487297058105,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.07450604438781738,0.03377103805541992,0.0,0.0,0,normal
4,269,67.25,2.165063509461097,0.03877933820088705,0.04704582608465663,0.25,0.5,1,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,137,68.5,2.5,0.10127592086791992,0.0,0.0,0.0,0,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,137,68.5,2.5,0.11441206932067871,0.0,0.0,0.0,0,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
4,257,64.25,6.2599920127744575,0.01836530367533366,0.019036976714956595,0.33333333333333337,0.5,1,normal
3,191,63.666666666666664,7.1336448530109,0.03235197067260742,0.020129919052124023,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.04424691200256348,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
4,257,64.25,6.2599920127744575,0.016718705495198567,0.016622008785133008,0.33333333333333337,0.5,1,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.050839900970458984,0.0,0.0,0.0,0,normal
2,137,68.5,2.5,0.026450157165527344,0.0,0.0,0.0,0,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
3,203,67.66666666666667,2.357022603955158,0.053156495094299316,0.052416443824768066,0.0,0.3333333333333333,1,normal
2,120,60.0,6.0,0.0527801513671875,0.0,0.0,0.5,1,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.04425501823425293,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.04989004135131836,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.05295300483703613,0.0,0.0,0.0,0,normal
2,137,68.5,2.5,0.01665186882019043,0.0,0.0,0.0,0,normal
